X,Y,X,Y,OBJECTID,Status,Score,Match_type,Match_addr,state,fdid,inc_date,inc_no,exp_no,dept_sta,version,inc_type,add_wild,aid,alarm,arrival,inc_cont,lu_clear,shift,alarms,district,act_tak1,act_tak2,act_tak3,app_mod,sup_app,ems_app,oth_app,sup_per,ems_per,oth_per,resou_aid,prop_loss,cont_loss,prop_val,cont_val,ff_death,oth_death,ff_inj,oth_inj,det_alert,haz_rel,mixed_use,prop_use,num_unit,not_res,bldg_invol,acres_burn,less_1acre,on_site_m1,on_site_m2,on_site_m3,mat_stor1,mat_stor2,mat_stor3,area_orig,heat_sourc,first_ign,conf_orig,type_mat,cause_ign,fact_ign_1,fact_ign_2,hum_fac_1,hum_fac_2,hum_fac_3,hum_fac_4,hum_fac_5,hum_fac_6,hum_fac_7,hum_fac_8,age,sex,equip_inv,mob_invol,sup_fac_1,sup_fac_2,sup_fac_3,mob_type,mob_make,mob_model,mob_year,mob_lic_pl,mob_state,mob_vin_no,eq_brand,eq_model,eq_ser_no,eq_year,eq_power,eq_port,struc_type,struc_stat,bldg_above,bldg_below,bldg_lgth,bldg_width,tot_sq_ft,fire_orig,fire_sprd,st_dam_min,st_dam_sig,st_dam_hvy,st_dam_xtr,flame_sprd,item_sprd,mat_sprd,detector,det_type,det_power,det_operat,det_effect,det_fail,aes_pres,aes_type,aes_oper,no_spr_op,aes_fail,census,loc_type,num_mile,street_pre,streetname,streettype,streetsuf,apt_no,city_1,state_id,zip,x_street,responseti,Street_ADR,Flag,AddNumFrom,AddNumTo,GEOID10,NAMELSAD10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10
-77.08676641,38.89029567,-77.08676641,38.89029567,478,M,100,A,"2250 Clarendon Blvd, Arlington, Virginia, 22201",VA,1300,11/5/2006,3090001,0,110,5,111,0,2,,,,,A,1,7003,10,12,73,0,9,3,0,26,4,0,0,400,5000,0,0,0,0,0,0,1,,,429,1,,0,,,NNN,,,N,,,21,66,20,,UU,5,11,12,3,0,,,,,,,0,0,NNN,N,NNN,0,0,,,,,,,,,,,,,0,1,2,21,0,,,140,19,2,0,0,0,0,,,,1,5,2,2,1,,N,0,0,0,,,1,2250,,CLARENDON,BL,,1911,Arlington,VA,22201,,426,2250 CLARENDON BL,0,2346,2200,51013101802,Census Tract 1018.02,395703,0,38.8878454,-77.0868372
-77.08028574,38.8943889,-77.08028574,38.8943889,479,M,92.43,A,"1728 N Queens Ln, Arlington, Virginia, 22201",VA,1300,11/14/2012,3190043,0,110,5,111,0,N,,,,,C,1,7003,11,21,51,0,11,3,0,35,5,0,0,20000,10000,0,0,0,0,0,0,,,,429,10,,0,,,NNN,,,N,,,14,UU,UU,,UU,2,UU,,N,0,,,,,,,0,0,NNN,N,NNN,0,0,,,,,,,,,,,,,0,1,2,2,0,,,20,1,2,0,0,0,0,,UU,UU,N,,,,,,N,0,0,0,,,1,1728,,QUEENS,LN,,177,Arlington,VA,22201,,231,1728 QUEENS LN,0,1700,1898,51013101603,Census Tract 1016.03,458290,0,38.8961704,-77.0748841
-77.11051302,38.87007836,-77.11051302,38.87007836,480,M,90.1,A,"4439 N Pershing Dr, Arlington, Virginia, 22203",VA,1300,2/27/2011,580050,0,,5,111,0,N,,,,,B,1,7121,51,64,66,0,12,0,0,33,0,0,0,1000,1000,0,0,0,0,0,0,2,,,311,0,,0,,,NNN,,,N,,,25,42,14,,71,2,20,,N,0,,,,,,,0,0,NNN,N,NNN,0,0,,,,,,,,,,,,,0,1,2,3,0,,,20000,3,2,0,0,0,0,,14,70,N,,,,,,N,0,0,0,,,1,4439,N,PERSHING,DR,,#344,Arlington,VA,22201,,226,4439 N PERSHING DR,0,4499,4397,51013102003,Census Tract 1020.03,592528,0,38.8719267,-77.1066209
-77.08366579,38.89182009,-77.08366579,38.89182009,481,M,100,A,"2044 Wilson Blvd, Arlington, Virginia, 22201",VA,1300,6/22/2013,1730070,0,110,5,111,0,N,,,,,B,1,7003,11,73,74,0,14,3,0,37,5,0,0,100000,1200,0,0,0,0,6,0,,,,500,0,,0,,,NNN,,,N,,,UU,UU,UU,,UU,5,UU,,N,0,,,,,,,0,0,NNN,N,NNN,0,0,,,,,,,,,,,,,0,1,2,1,0,,,2000,1,3,0,0,0,0,,,,N,,,,,,N,0,0,0,,,1,2044,,WILSON,BLVD,,,Arlington,VA,22201,,157,2044 WILSON BLVD,0,2098,2032,51013101701,Census Tract 1017.01,243867,0,38.8898414,-77.0813706
-77.08672416,38.88919191,-77.08672416,38.88919191,482,M,84.86,A,"2330 14th St N, Arlington, Virginia, 22201",VA,1300,10/30/2006,3030034,0,110,5,111,0,1,,,,,C,1,7003,10,12,21,0,12,1,0,33,1,0,0,5000,1000,0,0,0,0,0,0,2,,,419,40,,0,,,NNN,,,N,,,1,13,17,,63,3,UU,,N,0,,,,,,,0,0,NNN,N,NNN,0,0,,,,,,,,,,,,,0,1,2,4,0,,,0,3,1,1,0,0,0,,,,1,1,2,1,,,1,1,4,0,5,,1,2330,N,14,ST,,304,Arlington,VA,22201,,1200,2330 N 14 ST,0,2398,2300,51013101802,Census Tract 1018.02,395703,0,38.8878454,-77.0868372
-77.0692748,38.89139591,-77.0692748,38.89139591,483,M,90.1,A,"1121 Arlington Blvd, Arlington, Virginia, 22209",VA,1300,3/6/2005,650006,0,110,5,111,0,2,,,,,b,3,7002,10,11,12,0,20,6,0,53,10,0,0,100000,200000,1500000,500000,0,0,0,0,,,,429,1,,0,,,NNN,,,N,,,14,11,23,,65,2,10,,N,0,,,,,,,0,0,NNN,N,NNN,0,0,,,,,,,,,,,,,0,1,2,10,0,,,800,10,2,0,0,0,1,,,,N,,,,,,N,0,0,0,,,1,1121,,ARLINGTON,BL,,,Arlington,VA,22201,,410,1121 ARLINGTON BL,0,1011,1137,51013101702,Census Tract 1017.02,382465,0,38.8927845,-77.0740123
-77.1094185,38.88254126,-77.1094185,38.88254126,484,M,100,A,"1001 N Randolph St, Arlington, Virginia, 22201",VA,1300,1/25/2010,250007,0,102,5,111,0,N,,,1/25/2010 2:43,,A,1,7212,10,51,84,0,9,1,0,29,2,0,0,2000,500,0,0,0,0,0,0,,,,429,1,,1,,,NNN,,,N,,,20,40,0,,0,2,10,11,1,0,,,,,,,0,0,NNN,N,NNN,0,0,,,,,,,,,,,,,0,6,2,0,0,,,0,0,0,0,0,0,0,,,,N,,,,,,N,0,0,0,,,1,1001,N,RANDOLPH,ST,,1002,Arlington,VA,22201,,272,1001 N RANDOLPH ST,0,1001,1099,51013101403,Census Tract 1014.03,304612,0,38.8806395,-77.1105546
-77.1588066,38.89586052,-77.1588066,38.89586052,485,M,84.86,M,"6539 27th St N, Arlington, Virginia, 22213",VA,1300,6/16/2005,1670059,0,106,5,111,0,2,,,,,A,2,7606,11,12,21,0,10,2,0,34,4,0,0,150000,100000,750000,200000,0,0,0,0,2,,,419,1,,1,,,NNN,,,N,,,71,13,UU,,UU,5,UU,,N,0,,,,,,,0,0,NNN,N,NNN,0,0,,,,,,,,,,,,,0,1,2,2,1,,,1500,-1,4,0,1,1,1,,,,1,1,1,2,3,,N,0,0,0,,,1,6539,N,27,ST,,,Arlington,VA,22046,,284,6539 N 27 ST,0,6599,6501,51013100100,Census Tract 1001,2175942,0,38.8957574,-77.1580593
-77.08676641,38.89029567,-77.08676641,38.89029567,486,M,100,A,"2250 Clarendon Blvd, Arlington, Virginia, 22201",VA,1300,3/13/2006,720074,0,110,5,111,0,1,,,,,A,1,7003,86,0,0,0,8,2,0,26,3,0,0,10000,0,0,0,0,0,0,0,,,,429,1,,0,,,NNN,,,N,,,24,40,23,,99,3,20,30,N,0,,,,,,,0,0,NNN,N,NNN,0,0,,,,,,,,,,,,,0,1,2,10,0,,,100,7,2,0,0,0,0,,,,N,,,,,,N,0,0,0,,,1,2250,,CLARENDON,BL,,720,Arlington,VA,22201,,362,2250 CLARENDON BL,0,2346,2200,51013101802,Census Tract 1018.02,395703,0,38.8878454,-77.0868372
-77.08176697,38.890969,-77.08176697,38.890969,487,M,100,A,"2001 15th St N, Arlington, Virginia, 22201",VA,1300,7/3/2009,1840070,0,110,5,111,0,N,,,,,A,1,7003,10,51,63,0,11,1,0,31,2,0,0,10000,5000,0,0,0,0,0,0,,,,429,1,,0,,,NNN,,,N,,,25,13,10,,65,3,34,,N,0,,,,,,,0,0,NNN,N,NNN,0,0,,,,,,,,,,,,,0,1,2,17,0,,,3000,17,2,0,0,0,0,,10,63,N,,,,,,N,0,0,0,,,1,2001,,15TH,ST,N,,Arlington,VA,22201,,275,2001 15TH ST N,0,1901,2001,51013101701,Census Tract 1017.01,243867,0,38.8898414,-77.0813706
-77.08473256,38.87814584,-77.08473256,38.87814584,488,M,100,A,"133 N Wayne St, Arlington, Virginia, 22201",VA,1300,11/24/2010,3280027,0,104,5,111,0,1,,,,,A,1,7401,11,12,51,0,8,2,0,25,3,0,0,7000,1000,0,0,0,0,0,0,1,,,429,1,,0,,,NNN,,,N,,,14,81,14,,0,5,58,,N,0,,,,,,,0,0,NNN,N,NNN,0,0,,,,,,,,,,,,,0,1,2,1,0,,,1,1,2,0,0,0,0,,,,1,1,4,2,3,,N,0,0,0,,,1,133,N,WAYNE,ST,,1,Arlington,VA,22201,,330,133 N WAYNE ST,0,101,135,51013101803,Census Tract 1018.03,956348,0,38.8789451,-77.0886545
-77.11265798,38.88142941,-77.11265798,38.88142941,489,M,90.1,A,"900 N Taylor St, Arlington, Virginia, 22203",VA,1300,4/20/2006,1100037,0,102,5,111,0,N,,,,,A,2,7207,86,0,0,0,8,3,0,27,4,0,0,10000,140000,0,0,0,0,0,0,,,,429,8,,0,,,210,,,N,,,14,UU,21,,71,2,10,,1,0,,,,,,,0,1,NNN,N,520,0,0,,,,,,,,,,,,,0,1,2,9,0,,,800,9,2,0,1,0,0,,21,71,1,1,4,2,U,,1,1,1,1,,,1,900,N,TAYLOR,ST,,,Arlington,VA,22201,,305,900 N TAYLOR ST,0,896,902,51013101403,Census Tract 1014.03,304612,0,38.8806395,-77.1105546
-77.0493276,38.85700929,-77.0493276,38.85700929,490,T,100,A,"1805 Crystal Dr, Arlington, Virginia, 22202",VA,1300,8/30/2010,2420075,0,105,5,111,0,N,,,,,A,1,7504,12,30,32,0,8,2,0,19,4,0,0,10000,2000,0,0,0,0,0,0,,,,419,1,,0,,,NNN,,,N,,,24,UU,UU,,UU,5,UU,,N,0,,,,,,,0,0,NNN,N,NNN,0,0,,,,,,,,,,,,,0,1,2,15,0,,,60,10,2,0,0,0,0,,,,1,U,U,U,,,N,0,0,0,,,1,1805,,CRYSTAL,DR,,1007,Arlington,VA,22202,,215,1805 CRYSTAL DR,0,1899,1750,51013103402,Census Tract 1034.02,1129086,0,38.856846,-77.0497298
-77.0692748,38.89139591,-77.0692748,38.89139591,491,M,90.1,A,"1121 Arlington Blvd, Arlington, Virginia, 22209",VA,1300,8/11/2007,2230065,0,110,5,111,0,N,,,,,B,1,7002,51,63,81,0,2,0,0,7,0,0,0,0,200,0,0,0,0,0,0,1,,,429,1,,0,,,NNN,,,N,,,24,81,76,,57,2,52,,N,0,,,,,,,0,0,NNN,N,NNN,0,0,,,,,,,,,,,,,0,1,2,1,0,,,16000,1,2,0,0,0,0,,23,41,1,1,1,2,1,,N,0,0,0,,,1,1121,,ARLINGTON,BLVD,,140,Arlington,VA,22201,,269,1121 ARLINGTON BLVD,0,1011,1137,51013101702,Census Tract 1017.02,382465,0,38.8927845,-77.0740123
-77.05694925,38.8651577,-77.05694925,38.8651577,492,M,100,A,"600 Army Navy Dr, Arlington, Virginia, 22202",VA,1300,12/1/2007,3350020,0,105,5,111,0,N,,,,,A,1,7507,10,21,51,0,9,2,0,29,3,0,0,0,0,0,0,0,0,0,0,,,,599,0,,0,,,NNN,,,N,,,13,UU,UU,,UU,5,UU,,3,0,,,,,,,0,0,NNN,N,NNN,0,0,,,,,,,,,,,,,0,1,5,12,0,,,200,8,2,0,0,0,0,,,,N,,,,,,N,0,0,0,,,1,600,,ARMY NAVY,DR,,,Arlington,VA,22202,,218,600 ARMY NAVY DR,0,600,620,51013103502,Census Tract 1035.02,667786,0,38.8615847,-77.0589682
-77.05873766,38.8653457,-77.05873766,38.8653457,493,M,100,A,"1000 S Hayes St, Arlington, Virginia, 22202",VA,1300,2/3/2009,340017,0,105,5,111,0,N,,,,,B,1,7507,86,0,0,0,12,1,0,34,2,0,0,500,0,0,0,0,0,0,0,,,,529,0,,0,,,NNN,,,N,,,10,13,67,,0,2,34,,N,0,,,,,,,0,0,NNN,N,NNN,0,0,,,,,,,,,,,,,0,1,2,3,0,,,2,1,1,0,0,0,0,,,,N,,,,,,N,0,0,0,,,1,1000,S,HAYES,ST,,#1,Arlington,VA,22202,,153,1000 S HAYES ST,0,1042,1000,51013103502,Census Tract 1035.02,667786,0,38.8615847,-77.0589682
-77.06752477,38.86424669,-77.06752477,38.86424669,494,M,100,A,"1300 Army Navy Dr, Arlington, Virginia, 22202",VA,1300,11/5/2009,3090022,0,105,5,111,0,N,,,,,B,1,7510,12,45,51,0,15,2,0,43,3,0,0,30000,5000,0,0,0,0,0,0,1,N,,429,1,,0,,,NNN,,,N,,,UU,97,UU,,UU,5,UU,,N,0,,,,,,,0,1,NNN,N,NNN,0,0,,,,,,,,,,,,,0,1,2,8,0,,,100,8,2,0,0,0,0,,UU,UU,1,3,4,2,1,,N,0,0,0,,,1,1300,,ARMY NAVY,DR,,817,Arlington,VA,22202,,78,1300 ARMY NAVY DR,0,1499,1112,51013103501,Census Tract 1035.01,361036,0,38.862735,-77.0656784
-77.06309257,38.86128211,-77.06309257,38.86128211,495,M,100,A,"1500 S Joyce St, Arlington, Virginia, 22202",VA,1300,10/25/2006,2980073,0,105,5,111,0,N,,,,,b,1,7510,11,12,51,0,8,2,0,26,3,0,0,10000,0,0,0,0,0,0,0,,,,161,0,,0,,,NNN,,,N,,,78,UU,99,,UU,U,10,11,6,0,,,,,,,0,0,NNN,N,NNN,0,0,,,,,,,,,,,,,0,1,2,1,0,,,60,1,2,0,0,0,0,,,,N,,,,,,N,0,0,0,,,1,1500,S,JOYCE,ST,,,Arlington,VA,22202,,197,1500 S JOYCE ST,0,1514,1500,51013103501,Census Tract 1035.01,361036,0,38.862735,-77.0656784
-77.05465916,38.86722939,-77.05465916,38.86722939,496,M,100,PP,,VA,1300,7/5/2012,1870077,0,105,5,118,0,N,,,,,A,1,7560,86,0,0,0,9,4,0,28,6,0,0,0,0,0,0,0,0,0,0,U,,,174,0,,0,,,NNN,,,N,,,91,11,96,,UU,2,36,,N,0,,,,,,,0,0,UUU,N,NNN,0,0,,,,,,,,,,,,UU,1,2,2,1,1,,,10,-1,2,0,0,0,0,,99,99,N,,,,,,N,0,0,0,,,1,2,S,ROTARY,RD,,,Arlington,VA,22202,,482,2 S ROTARY RD,0,,,51013980100,Census Tract 9801,4898021,0,38.8773635,-77.0634499
-77.05118373,38.84876393,-77.05118373,38.84876393,497,M,90.92,A,"2737 Crystal Dr, Arlington, Virginia, 22202",VA,1300,5/10/2005,1300050,0,105,5,111,0,1,,,,,c,1,7505,10,11,12,0,13,0,0,24,0,0,0,2500,0,0,0,0,0,0,0,,,,981,0,,0,,,NNN,,,N,,,96,UU,UU,,UU,U,UU,,N,0,,,,,,,0,0,NNN,N,NNN,0,0,,,,,,,,,,,,,0,6,,0,0,,,0,0,0,0,0,0,0,,,,1,U,U,U,,,N,0,0,0,,,1,0,S,2737 CRYSTAL DR,ST,,,Arlington,VA,22202,,540,S 2737 CRYSTAL DR ST,0,2799,2601,51013103402,Census Tract 1034.02,1129086,0,38.856846,-77.0497298
-77.08669843,38.84051703,-77.08669843,38.84051703,498,M,90.1,A,"2901 S Quincy St, Arlington, Virginia, 22206",VA,1300,7/2/2006,1830010,0,107,5,112,0,N,,,,,A,1,7704,82,86,0,0,6,2,0,16,3,0,0,0,300,0,0,0,0,0,0,,,,882,0,,0,,,NNN,,,N,,,47,10,UU,,41,2,12,,N,0,,,,,,,0,0,NNN,N,NNN,0,0,,,,,,,,,,,,,0,3,,0,0,,,0,0,0,0,0,0,0,,,,N,,,,,,N,0,0,0,,,1,2901,S,QUINCY,ST,,,Arlington,VA,22202,,391,2901 S QUINCY ST,0,2999,2801,51013102902,Census Tract 1029.02,754034,0,38.8405152,-77.0929024
-77.05950684,38.85898901,-77.05950684,38.85898901,499,M,100,A,"1600 S Hayes St, Arlington, Virginia, 22202",VA,1300,8/17/2008,2300010,0,105,5,120,0,N,,,,,B,1,7507,11,12,57,0,1,0,0,4,0,0,0,5000,0,0,0,0,0,0,0,,,,938,0,,0,,,NNN,,,N,,,25,UU,99,,41,1,NN,,N,0,,,,,,,0,0,NNN,N,NNN,0,0,,,,,,,,,,,,,0,2,3,1,0,,,25,1,5,0,0,0,1,,99,41,N,,,,,,N,0,0,0,,,1,1600,S,HAYES,ST,S,,Arlington,VA,22202,,381,1600 S HAYES ST S,0,1602,1500,51013103502,Census Tract 1035.02,667786,0,38.8615847,-77.0589682
-77.05187325,38.85562822,-77.05187325,38.85562822,500,M,100,A,"2001 Jefferson Davis Hwy, Arlington, Virginia, 22202",VA,1300,5/8/2012,1290009,0,105,5,111,0,1,,,,,A,1,7505,11,51,52,0,15,6,0,29,7,0,0,0,0,0,0,0,0,0,0,,,,599,0,,0,,,NNN,,,N,,,63,10,81,,UU,5,30,,N,0,,,,,,,0,0,200,N,NNN,0,0,,,,,,,,,,,,11,2,1,2,13,1,,,1500,1,1,0,0,0,0,,,,N,,,,,,N,0,0,0,,,1,2001,,JEFFERSON DAVIS HW,,,,Arlington,VA,22202,,235,2001 JEFFERSON DAVIS HW,0,2099,2001,51013103402,Census Tract 1034.02,1129086,0,38.856846,-77.0497298
-77.05381145,38.86091809,-77.05381145,38.86091809,501,M,100,A,"1411 Jefferson Davis Hwy, Arlington, Virginia, 22202",VA,1300,2/20/2012,510032,0,105,5,111,0,N,,,,,B,1,7504,11,73,75,0,10,1,0,24,2,0,0,10000,2000,0,0,0,0,0,0,,,,599,0,,0,,,NNN,,,N,,,52,69,93,,UU,2,13,36,3,0,,,,,,,0,0,UUU,N,NNN,0,0,,,,,,,,,,,,20,1,1,4,1,0,,,10,1,2,0,0,0,0,,55,UU,N,,,,,,N,0,0,0,,,1,1411,,JEFFERSON DAVIS HW,,,,Arlington,VA,22202,,241,1411 JEFFERSON DAVIS HW,0,1499,1313,51013103502,Census Tract 1035.02,667786,0,38.8615847,-77.0589682
-77.0541004,38.86250823,-77.0541004,38.86250823,502,M,100,A,"1211 S Eads St, Arlington, Virginia, 22202",VA,1300,3/22/2007,810002,0,105,5,111,0,1,,,,,C,1,7504,10,51,58,0,10,1,0,29,3,0,0,2000,2000,0,0,0,0,0,0,,,,429,1,,0,,,NNN,,,N,,,14,UU,21,,70,U,UU,,1,0,,,,,,,0,0,NNN,N,NNN,0,0,,,,,,,,,,,,,0,1,2,11,3,,,700,11,1,0,0,0,0,,,,N,,,,,,N,0,0,0,,,1,1211,S,EADS,ST,,1103,Arlington,VA,22202,,305,1211 S EADS ST,0,1219,1201,51013103503,Census Tract 1035.03,200883,0,38.8607388,-77.0534309
-77.10854944,38.86895922,-77.10854944,38.86895922,503,M,100,A,"4501 Arlington Blvd, Arlington, Virginia, 22203",VA,1300,8/6/2006,2180041,0,101,5,111,0,N,,,,,A,1,7121,11,76,92,0,8,2,0,22,3,0,0,100000,0,0,0,0,0,0,0,,,,429,200,,0,,,NNN,,,N,,,52,13,81,,UU,3,30,,N,0,,,,,,,0,0,212,N,NNN,0,0,,,,,,,,,Unknown equipment,,,11,2,1,2,12,1,,,50000,1,2,0,0,0,0,,UU,UU,1,1,4,1,,,N,0,0,0,,,1,4501,,ARLINGTON,BL,,,Arlington,VA,22203,,229,4501 ARLINGTON BL,0,4501,4401,51013102003,Census Tract 1020.03,592528,0,38.8719267,-77.1066209
-77.11265798,38.88142941,-77.11265798,38.88142941,504,M,100,A,"900 N Taylor St, Arlington, Virginia, 22203",VA,1300,3/7/2008,670038,0,ST0,5,111,0,N,,,,,B,1,7207,12,63,73,0,2,0,0,7,0,0,0,3000,0,0,0,0,0,0,0,2,,,459,1,,0,,,NNN,,,N,,,24,10,25,,UU,3,UU,,N,0,,,,,,,0,0,NNN,N,NNN,0,0,,,,,,,,,,,,,0,1,2,3,0,,,60,3,1,0,0,0,0,,,,N,,,,,,N,0,0,0,,,1,900,N,TAYLOR,ST,,,Arlington,VA,22203,,298,900 N TAYLOR ST,0,896,902,51013101403,Census Tract 1014.03,304612,0,38.8806395,-77.1105546
-77.08785498,38.86683158,-77.08785498,38.86683158,506,M,100,A,"629 S Walter Reed Dr, Arlington, Virginia, 22204",VA,1300,2/5/2009,360008,0,101,5,111,0,N,,,,,C,1,7109,11,12,21,0,10,3,0,32,5,0,0,25000,25000,0,0,0,0,0,2,U,,,429,1,,1,,,NNN,,,N,,,UU,UU,UU,,UU,5,UU,,N,0,,,,,,,0,0,NNN,N,313,622,0,,,,,,,,,,,,,0,1,2,3,1,,,800,1,3,0,0,1,0,,UU,UU,N,,,,,,N,0,0,0,,,1,629,S,WALTER REED,DR,,451C,Arlington,VA,22204,,239,629 S WALTER REED DR,0,703,625,51013102500,Census Tract 1025,1096026,0,38.8661439,-77.0801468
-77.0719882,38.84709692,-77.0719882,38.84709692,507,M,84.86,M,"1449 28th St S, Arlington, Virginia, 22206",VA,1300,4/27/2005,1170037,0,109,5,111,0,1,,,,,C,1,7901,10,21,51,0,12,3,0,27,5,0,0,2000,8000,0,0,0,0,0,0,,,,429,12,,0,,,NNN,,,N,,,21,UU,UU,,UU,5,UU,,N,0,,,,,,,0,0,NNN,N,NNN,0,0,,,,,,,,,,,,,0,1,2,3,0,,,80,3,2,0,0,0,0,,,,N,,,,,,N,0,0,0,,,1,1449,S,28,ST,,,Arlington,VA,22204,,521,1449 S 28 ST,0,1417,1499,51013103800,Census Tract 1038,883635,0,38.847485,-77.073129
-77.11506696,38.85330538,-77.11506696,38.85330538,508,M,100,A,"1034 S Frederick St, Arlington, Virginia, 22204",VA,1300,12/18/2005,3520057,0,109,5,111,0,1,,,,,B,1,7911,21,51,76,0,8,2,0,19,3,0,0,500,500,0,0,0,0,0,0,1,,,429,1,,0,,,NNN,,,N,,,21,64,31,,71,1,10,,2,0,,,,,,,0,0,NNN,N,NNN,0,0,,,,,,,,,,,,,0,1,2,3,0,,,12,3,2,0,0,0,0,,,,1,1,4,2,1,,N,0,0,0,,,1,1034,S,FREDERICK,ST,,,Arlington,VA,22204,,345,1034 S FREDERICK ST,0,1092,1000,51013102801,Census Tract 1028.01,1056916,0,38.8512074,-77.1111859
-77.0781572,38.84976704,-77.0781572,38.84976704,509,M,84.86,M,"2300 24th Rd S, Arlington, Virginia, 22206",VA,1300,8/4/2005,2160042,0,109,5,111,0,2,,,,,C,1,7905,10,11,21,0,9,3,0,22,4,0,0,30000,20000,0,0,0,0,0,0,,,,429,1,,0,,,NNN,,,N,,,14,UU,UU,,UU,5,UU,,N,0,,,,,,,0,0,NNN,N,NNN,0,0,,,,,,,,,,,,,0,1,2,4,0,,,5000,4,2,0,0,0,0,,,,1,1,1,3,,U,N,0,0,0,,,1,2300,S,24,RD,,4FL,Arlington,VA,22204,,213,2300 S 24 RD,0,2498,2300,51013103100,Census Tract 1031,1911622,0,38.8511788,-77.0829687
-77.07770492,38.86499573,-77.07770492,38.86499573,510,M,90.92,A,"1939 Columbia Pike, Arlington, Virginia, 22204",VA,1300,3/5/2010,640020,0,101,5,111,0,1,,,,,C,1,7110,11,12,51,0,9,2,0,23,3,0,0,4000,6000,0,0,0,0,0,0,,,,429,1,,0,,,NNN,,,N,,,24,11,25,,UU,2,53,58,3,0,,,,,,,0,0,NNN,N,NNN,0,0,,,,,,,,,,,,,0,1,2,4,0,,,70,4,2,1,0,0,0,,25,UU,1,1,4,2,1,,1,2,1,1,,,1,1939,,COLUMBIA PK,,,43,Arlington,VA,22204,,259,1939 COLUMBIA PK,0,1959,1937,51013102500,Census Tract 1025,1096026,0,38.8661439,-77.0801468
-77.11946058,38.85360017,-77.11946058,38.85360017,511,M,100,A,"5543 Columbia Pike, Arlington, Virginia, 22204",VA,1300,5/4/2013,1240020,0,109,5,111,0,1,,,,,C,2,7911,11,12,21,0,9,1,0,19,1,0,0,7000,300,0,0,0,0,0,0,,,,429,1,,0,,,NNN,,,N,,,14,UU,UU,1,UU,5,UU,,N,0,,,,,,,0,0,NNN,N,NNN,0,0,,,,,,,,,,,,,0,1,2,3,1,,,120,2,1,0,0,0,0,,,,N,,,,,,N,0,0,0,,,1,5543,,COLUMBIA,PIKE,,,Arlington,VA,22204,,310,5543 COLUMBIA PIKE,0,5599,5541,51013102200,Census Tract 1022,867216,0,38.8577642,-77.1182761
-77.10470176,38.85702583,-77.10470176,38.85702583,512,M,100,A,"1130 S Thomas St, Arlington, Virginia, 22204",VA,1300,1/2/2011,20040,0,109,5,111,0,1,,,,,B,1,7908,12,51,73,0,11,3,0,27,4,0,0,500,100,0,0,0,0,0,0,,,,429,1,,0,,,NNN,,,N,,,24,UU,UU,,UU,5,UU,,N,0,,,,,,,0,0,NNN,N,NNN,0,0,,,,,,,,,,,,,0,0,,0,0,,,0,0,0,0,0,0,0,,,,N,,,,,,N,0,0,0,,,1,1130,S,THOMAS,ST,,A,Arlington,VA,22204,,262,1130 S THOMAS ST,0,1164,1100,51013102701,Census Tract 1027.01,465479,0,38.8558721,-77.1020908
-77.1037874,38.85257493,-77.1037874,38.85257493,513,M,100,A,"1508 S George Mason Dr, Arlington, Virginia, 22204",VA,1300,10/3/2013,2760061,0,109,5,111,0,2,,,,,A,1,7910,42,51,86,0,7,2,0,20,4,0,0,500,5,0,0,0,0,0,0,,,,429,1,,0,,,NNN,,,N,,,24,UU,UU,,UU,2,12,,4,0,,,,,,,0,0,NNN,N,NNN,0,0,,,,,,,,,,,,,0,1,2,1,0,,,0,1,2,0,0,0,0,,,,N,,,,,,N,0,0,0,,,1,1508,S,GEORGE MASON,DR,,13,Arlington,VA,22204,,299,1508 S GEORGE MASON DR,0,1558,1500,51013102801,Census Tract 1028.01,1056916,0,38.8512074,-77.1111859
-77.07808713,38.86489653,-77.07808713,38.86489653,514,M,90.92,A,"1961 Columbia Pike, Arlington, Virginia, 22204",VA,1300,5/14/2013,1340054,0,101,5,111,0,1,,,,,A,1,7110,10,0,0,0,9,2,0,26,3,0,0,1000,1000,0,0,0,0,0,0,,,,429,1,,0,,,NNN,,,N,,,24,12,25,1,11,2,UU,,N,0,,,,,,,0,0,646,N,NNN,0,0,,,,,,,,,,,,21,2,1,2,3,0,,,50,3,1,0,0,0,0,,,,N,,,,,,N,0,0,0,,,1,1961,,COLUMBIA PK,,,31,Arlington,VA,22204,,251,1961 COLUMBIA PK,0,1965,1961,51013102500,Census Tract 1025,1096026,0,38.8661439,-77.0801468
-77.0781572,38.84976704,-77.0781572,38.84976704,515,M,84.86,M,"2300 24th Rd S, Arlington, Virginia, 22206",VA,1300,4/19/2006,1090035,0,109,5,111,0,2,,,,,B,1,7905,11,12,21,0,8,2,0,24,3,0,0,20000,15000,0,0,0,0,0,0,,,,429,1,,0,,,NNN,,,N,,,21,13,81,,41,3,34,,N,0,,,,,,,0,0,NNN,N,NNN,0,0,,,,,,,,,,,,,0,1,2,12,0,,,750,12,2,0,0,0,0,,,,1,1,2,3,,U,N,0,0,0,,,1,2300,S,24,RD,,3,Arlington,VA,22204,,206,2300 S 24 RD,0,2498,2300,51013103100,Census Tract 1031,1911622,0,38.8511788,-77.0829687
